date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-08-18,NYY@BAL,Coby Mayo,BAL,NYY,1,3,Home Run,Coby Mayo homers (17) on a fly ball to left field.,Yes,61,53.2,Longshot,No,No
2026-08-18,NYY@BAL,Trent Grisham,NYY,BAL,1,3,Home Run,Trent Grisham homers (17) on a fly ball to right field.,Yes,29,59.2,Longshot,No,No
2026-08-18,SD@NYM,Fernando Tatis Jr.,SD,NYM,2,"1, 5",Home Run,Fernando Tatis Jr. homers (14) on a fly ball to left center field. / Fernando Tatis Jr. homers (15) on a fly ball to right center field. Jake Cronenworth scores.,Yes,21,60.2,Tier 3,No,No
2026-08-18,SD@NYM,Luis Robert Jr.,NYM,SD,1,8,Home Run,Luis Robert Jr. homers (7) on a line drive to center field.,Yes,63,53.0,Longshot,No,No
2026-08-18,SD@NYM,Luis Torrens,NYM,SD,1,5,Home Run,Luis Torrens homers (7) on a fly ball to center field.,Yes,120,47.7,Longshot,No,No
2026-08-18,SD@NYM,Manny Machado,SD,NYM,1,9,Home Run,Manny Machado homers (24) on a fly ball to left center field.,Yes,41,57.7,Longshot,No,No
2026-08-18,SEA@MIL,Christian Yelich,MIL,SEA,1,5,Home Run,Christian Yelich homers (9) on a fly ball to right center field. Jackson Chourio scores. Jake Bauers scores.,Yes,171,42.9,Longshot,No,No
2026-08-18,SEA@MIL,David Hamilton,MIL,SEA,1,6,Home Run,David Hamilton homers (4) on a fly ball to center field. Garrett Mitchell scores. Joey Ortiz scores.,Yes,265,31.1,Longshot,No,No
2026-08-18,SEA@MIL,Jake Bauers,MIL,SEA,1,6,Home Run,Jake Bauers homers (22) on a fly ball to right center field. Brice Turang scores.,Yes,51,55.3,Longshot,No,No
2026-08-18,SEA@MIL,Luis Lara,MIL,SEA,1,8,Home Run,Luis Lara homers (1) on a fly ball to left field. William Contreras scores. Christian Yelich scores.,No,,,,No,No
2026-08-18,SF@CLE,Bryce Eldridge,SF,CLE,1,2,Home Run,Bryce Eldridge homers (14) on a fly ball to center field.,Yes,26,59.7,Longshot,No,No
2026-08-18,SF@CLE,Jo Adell,CLE,SF,1,1,Home Run,Jo Adell homers (19) on a fly ball to left field. Steven Kwan scores. José Ramírez scores.,Yes,22,60.1,Tier 3,No,No
2026-08-18,STL@CIN,Masyn Winn,STL,CIN,1,5,Home Run,Masyn Winn homers (5) on a fly ball to left field.,Yes,185,41.9,Longshot,No,No
2026-08-18,TOR@TB,Alejandro Kirk,TOR,TB,1,3,Home Run,Alejandro Kirk homers (6) on a fly ball to left center field. Nathan Lukes scores.,Yes,157,44.2,Longshot,No,No
2026-08-18,TOR@TB,Josh Smith,TOR,TB,1,7,Home Run,Josh Smith homers (3) on a line drive to right field. Ernie Clement scores.,Yes,251,33.7,Longshot,No,No
2026-08-18,TOR@TB,Kazuma Okamoto,TOR,TB,1,5,Home Run,Kazuma Okamoto homers (25) on a fly ball to left center field.,Yes,132,46.9,Longshot,No,No
2026-08-18,WSH@TEX,Justin Foscue,TEX,WSH,1,2,Home Run,Justin Foscue homers (8) on a fly ball to left field.,Yes,239,36.8,Longshot,No,No
