date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-07-11,MIL@PIT,Sal Frelick,MIL,PIT,1,5,Home Run,Sal Frelick homers (4) on a fly ball to right field. Cooper Pratt scores.,No,,,,No,No
2026-07-11,NYY@WSH,Curtis Mead,WSH,NYY,1,1,Home Run,Curtis Mead homers (16) on a fly ball to left center field.,Yes,109,48.8,Longshot,No,No
2026-07-11,NYY@WSH,James Wood,WSH,NYY,1,1,Home Run,James Wood homers (27) on a fly ball to right center field.,Yes,4,68.0,Tier 3,Yes,Yes
2026-07-11,NYY@WSH,Paul Goldschmidt,NYY,WSH,1,8,Home Run,Paul Goldschmidt homers (15) on a fly ball to left center field.,Yes,101,50.0,Longshot,No,No
2026-07-11,NYY@WSH,Ryan McMahon,NYY,WSH,1,8,Home Run,Ryan McMahon homers (9) on a fly ball to right center field.,No,,,,No,No
2026-07-11,NYY@WSH,Trent Grisham,NYY,WSH,1,8,Home Run,Trent Grisham homers (10) on a fly ball to right field. José Caballero scores.,Yes,77,52.2,Longshot,No,No
2026-07-11,PHI@DET,Eduardo Valencia,DET,PHI,1,5,Home Run,Eduardo Valencia homers (2) on a fly ball to right center field.,Yes,6,66.3,Tier 3,Yes,Yes
2026-07-11,SEA@TB,Ryan Vilade,TB,SEA,1,7,Home Run,Ryan Vilade homers (7) on a line drive to left field. Jonathan Aranda scores. Junior Caminero scores.,No,,,,No,No
2026-07-11,TOR@SD,Jonatan Clase,TOR,SD,1,2,Home Run,Jonatan Clase homers (2) on a fly ball to right field. Alejandro Kirk scores.,Yes,261,32.0,Longshot,No,No
2026-07-11,TOR@SD,Ty France,SD,TOR,1,6,Home Run,Ty France homers (11) on a fly ball to left field.,No,,,,No,No
2026-07-11,TOR@SD,Vladimir Guerrero Jr.,TOR,SD,1,6,Home Run,Vladimir Guerrero Jr. homers (6) on a fly ball to left field. Jonatan Clase scores. Nathan Lukes scores.,No,,,,No,No
