date,game,player,team,opponent,hr_count,innings,event,description,appeared_in_rankings,rank,hr_score,tier,top_20,top_10
2026-06-23,NYY@DET,Jazz Chisholm Jr.,NYY,DET,1,6,Home Run,Jazz Chisholm Jr. homers (12) on a fly ball to right center field. Paul Goldschmidt scores.,Yes,80,52.0,Longshot,No,No
2026-06-23,PHI@WSH,Brandon Marsh,PHI,WSH,1,9,Home Run,Brandon Marsh homers (11) on a fly ball to right field. Trea Turner scores.,Yes,60,53.4,Longshot,No,No
2026-06-23,PHI@WSH,Bryson Stott,PHI,WSH,1,9,Home Run,Bryson Stott homers (7) on a fly ball to right field. Bryce Harper scores. Derek Hill scores.,Yes,143,46.5,Longshot,No,No
2026-06-23,PHI@WSH,Edmundo Sosa,PHI,WSH,1,5,Home Run,Edmundo Sosa homers (5) on a fly ball to center field. Bryson Stott scores.,Yes,168,44.5,Longshot,No,No
2026-06-23,PHI@WSH,Jorbit Vivas,WSH,PHI,1,8,Home Run,Jorbit Vivas homers (2) on a fly ball to center field. Luis García Jr. scores. Dylan Crews scores.,Yes,242,34.2,Longshot,No,No
2026-06-23,PHI@WSH,Luis García Jr.,WSH,PHI,1,9,Home Run,Luis García Jr. homers (12) on a fly ball to center field.,No,,,,No,No
2026-06-23,SEA@PIT,Cal Raleigh,SEA,PIT,1,4,Home Run,Cal Raleigh homers (8) on a fly ball to right center field.,Yes,41,55.4,Longshot,No,No
2026-06-23,SEA@PIT,Cole Young,SEA,PIT,1,7,Home Run,Cole Young homers (7) on a fly ball to right field. Luke Raley scores.,Yes,192,41.7,Longshot,No,No
2026-06-23,TEX@MIA,Brandon Nimmo,TEX,MIA,1,8,Home Run,Brandon Nimmo homers (8) on a fly ball to right center field.,Yes,57,53.8,Longshot,No,No
2026-06-23,TEX@MIA,Heriberto Hernández,MIA,TEX,1,2,Home Run,Heriberto Hernández homers (8) on a fly ball to center field.,Yes,65,53.1,Longshot,No,No
2026-06-23,TEX@MIA,Joc Pederson,TEX,MIA,1,9,Home Run,Joc Pederson homers (10) on a fly ball to right center field.,Yes,122,48.4,Longshot,No,No
2026-06-23,TEX@MIA,Joe Mack,MIA,TEX,1,4,Home Run,Joe Mack homers (4) on a fly ball to right center field.,Yes,131,47.8,Longshot,No,No
2026-06-23,TEX@MIA,Owen Caissie,MIA,TEX,1,5,Home Run,Owen Caissie homers (9) on a fly ball to right field. Otto Lopez scores. Xavier Edwards scores.,Yes,42,55.1,Longshot,No,No
